,CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9,CounterExamples_10,Specificity_10,PRev_10,Pos_10,VarDist_10,RuleDist_10,PlanDist_10,CounterExamples_11,Specificity_11,PRev_11,Pos_11,VarDist_11,RuleDist_11,PlanDist_11,CounterExamples_12,Specificity_12,PRev_12,Pos_12,VarDist_12,RuleDist_12,PlanDist_12,CounterExamples_13,Specificity_13,PRev_13,Pos_13,VarDist_13,RuleDist_13,PlanDist_13,CounterExamples_14,Specificity_14,PRev_14,Pos_14,VarDist_14,RuleDist_14,PlanDist_14,CounterExamples_15,Specificity_15,PRev_15,Pos_15,VarDist_15,RuleDist_15,PlanDist_15,CounterExamples_16,Specificity_16,PRev_16,Pos_16,VarDist_16,RuleDist_16,PlanDist_16,CounterExamples_17,Specificity_17,PRev_17,Pos_17,VarDist_17,RuleDist_17,PlanDist_17,CounterExamples_18,Specificity_18,PRev_18,Pos_18,VarDist_18,RuleDist_18,PlanDist_18,CounterExamples_19,Specificity_19,PRev_19,Pos_19,VarDist_19,RuleDist_19,PlanDist_19,CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9,CounterExamples_10,Specificity_10,PRev_10,Pos_10,VarDist_10,RuleDist_10,PlanDist_10,CounterExamples_11,Specificity_11,PRev_11,Pos_11,VarDist_11,RuleDist_11,PlanDist_11,CounterExamples_12,Specificity_12,PRev_12,Pos_12,VarDist_12,RuleDist_12,PlanDist_12,CounterExamples_13,Specificity_13,PRev_13,Pos_13,VarDist_13,RuleDist_13,PlanDist_13,CounterExamples_14,Specificity_14,PRev_14,Pos_14,VarDist_14,RuleDist_14,PlanDist_14,CounterExamples_15,Specificity_15,PRev_15,Pos_15,VarDist_15,RuleDist_15,PlanDist_15,CounterExamples_16,Specificity_16,PRev_16,Pos_16,VarDist_16,RuleDist_16,PlanDist_16,CounterExamples_17,Specificity_17,PRev_17,Pos_17,VarDist_17,RuleDist_17,PlanDist_17,CounterExamples_18,Specificity_18,PRev_18,Pos_18,VarDist_18,RuleDist_18,PlanDist_18,CounterExamples_19,Specificity_19,PRev_19,Pos_19,VarDist_19,RuleDist_19,PlanDist_19
285,19,7.16667,-1,0,0.2575,2.0,0.368421,24,13,-1,0,0.305,3.8571400000000002,0.21052600000000002,42,7.42857,-1,0,0.305,1.71429,0.631579,27,8.16667,-1,0,0.805,2.71429,0.8421049999999999,16,13,-1,0,0.1525,3.71429,0.263158,27,14.4,-1,0,0.87,4.85714,1,13,5.4,-1,0,0.88,15.8571,0.947368,14,6.25,-1,0,0.85,16.2857,0.947368,15,17.8333,-1,0,0.795,4.0,0.947368,15,7.33333,-1,0,0.13,2.57143,0.473684,13,6.2,-1,0,0.79,2.28571,1,15,6,-1,0,0.7825,16.4286,0.947368,25,6.5,-1,0,0.27,1.2857100000000001,0.473684,12,6.25,-1,0,0.8525,16.5714,0.947368,15,12,-1,0,0.115,2.28571,0.10526300000000001,25,5.83333,-1,0,0.275,1.71429,0.21052600000000002,10,13,-1,0,0.81,16.8571,0.947368,19,12.3333,-1,0,0.5975,1.71429,0.947368,23,13.2,-1,0,0.3075,4.28571,0.578947,29,7.71429,-1,0,0.2475,1.8571400000000002,0.578947,37,13.6667,-1,0,0.3225,3.0,0.526316,14,8.5,-1,0,0.195,16.8571,0.368421,20,6.75,-1,0,0.1575,1.2857100000000001,0.473684,16,12.8,-1,0,0.22,16.5714,0.315789,23,8.57143,-1,0,0.5675,2.1428599999999998,0.8421049999999999,26,14,-1,0,0.68,16.7143,0.947368,21,6.71429,-1,0,0.0525,1.14286,0.21052600000000002,26,6.71429,-1,0,0.285,1.71429,0.263158,23,11.5714,-1,0,0.325,2.1428599999999998,0.8947370000000001,30,6.875,-1,0,0.1025,1.5714299999999999,0.473684,23,12.8333,-1,0,0.82,2.8571400000000002,0.947368,29,11.8889,-1,0,0.1075,1.8571400000000002,0.263158,6,6.66667,-1,0,0.73,44.5714,0.947368,28,7.25,-1,0,0.18,1.14286,0.473684,19,8,-1,0,0.6775,1.8571400000000002,0.947368,26,11.1667,-1,0,0.32,3.0,0.21052600000000002,17,6.25,-1,0,0.3275,16.7143,0.263158,32,6,-1,0,0.5375,1.5714299999999999,0.684211,25,5.71429,-1,0,0.3775,1.0,0.263158,32,7.71429,-1,0,0.26,2.1428599999999998,0.10526300000000001
286,19,7.16667,-1,0,-1.0,2.0,-1.0,24,13,-1,0,-1.0,3.8571400000000002,-1.0,42,7.42857,-1,0,-1.0,1.71429,-1.0,27,8.16667,-1,0,-1.0,2.71429,-1.0,16,13,-1,0,-1.0,3.71429,-1.0,27,14.4,-1,0,-1.0,4.85714,-1,13,5.4,-1,0,-1.0,15.8571,-1.0,14,6.25,-1,0,-1.0,16.2857,-1.0,15,17.8333,-1,0,-1.0,4.0,-1.0,15,7.33333,-1,0,-1.0,2.57143,-1.0,13,6.2,-1,0,-1.0,2.28571,-1,15,6,-1,0,-1.0,16.4286,-1.0,25,6.5,-1,0,-1.0,1.2857100000000001,-1.0,12,6.25,-1,0,-1.0,16.5714,-1.0,15,12,-1,0,-1.0,2.28571,-1.0,25,5.83333,-1,0,-1.0,1.71429,-1.0,10,13,-1,0,-1.0,16.8571,-1.0,19,12.3333,-1,0,-1.0,1.71429,-1.0,23,13.2,-1,0,-1.0,4.28571,-1.0,29,7.71429,-1,0,-1.0,1.8571400000000002,-1.0,37,13.6667,-1,0,-1.0,3.0,-1.0,14,8.5,-1,0,-1.0,16.8571,-1.0,20,6.75,-1,0,-1.0,1.2857100000000001,-1.0,16,12.8,-1,0,-1.0,16.5714,-1.0,23,8.57143,-1,0,-1.0,2.1428599999999998,-1.0,27,14,-1,0,-1.0,16.7143,-1.0,21,6.71429,-1,0,-1.0,1.14286,-1.0,26,6.71429,-1,0,-1.0,1.71429,-1.0,23,11.5714,-1,0,-1.0,2.1428599999999998,-1.0,30,6.875,-1,0,-1.0,1.5714299999999999,-1.0,23,12.8333,-1,0,-1.0,2.8571400000000002,-1.0,29,11.8889,-1,0,-1.0,1.8571400000000002,-1.0,6,6.66667,-1,0,-1.0,44.5714,-1.0,28,7.25,-1,0,-1.0,1.14286,-1.0,19,8,-1,0,-1.0,1.8571400000000002,-1.0,26,11.1667,-1,0,-1.0,3.0,-1.0,17,6.25,-1,0,-1.0,16.7143,-1.0,32,6,-1,0,-1.0,1.5714299999999999,-1.0,25,5.71429,-1,0,-1.0,1.0,-1.0,32,7.71429,-1,0,-1.0,2.1428599999999998,-1.0
287,19,7.16667,-1,0,-1.0,2.0,-1.0,24,13,-1,0,-1.0,3.8571400000000002,-1.0,42,7.42857,-1,0,-1.0,1.71429,-1.0,27,8.16667,-1,0,-1.0,2.71429,-1.0,16,13,-1,0,-1.0,3.71429,-1.0,27,14.4,-1,0,-1.0,4.85714,-1,13,5.4,-1,0,-1.0,15.8571,-1.0,14,6.25,-1,0,-1.0,16.2857,-1.0,15,17.8333,-1,0,-1.0,4.0,-1.0,15,7.33333,-1,0,-1.0,2.57143,-1.0,13,6.2,-1,0,-1.0,2.28571,-1,15,6,-1,0,-1.0,16.4286,-1.0,25,6.5,-1,0,-1.0,1.2857100000000001,-1.0,12,6.25,-1,0,-1.0,16.5714,-1.0,15,12,-1,0,-1.0,2.28571,-1.0,25,5.83333,-1,0,-1.0,1.71429,-1.0,10,13,-1,0,-1.0,16.8571,-1.0,19,12.3333,-1,0,-1.0,1.71429,-1.0,23,13.2,-1,0,-1.0,4.28571,-1.0,29,7.71429,-1,0,-1.0,1.8571400000000002,-1.0,37,13.6667,-1,0,-1.0,3.0,-1.0,14,8.5,-1,0,-1.0,16.8571,-1.0,20,6.75,-1,0,-1.0,1.2857100000000001,-1.0,16,12.8,-1,0,-1.0,16.5714,-1.0,23,8.57143,-1,0,-1.0,2.1428599999999998,-1.0,27,14,-1,0,-1.0,16.7143,-1.0,21,6.71429,-1,0,-1.0,1.14286,-1.0,26,6.71429,-1,0,-1.0,1.71429,-1.0,23,11.5714,-1,0,-1.0,2.1428599999999998,-1.0,30,6.875,-1,0,-1.0,1.5714299999999999,-1.0,23,12.8333,-1,0,-1.0,2.8571400000000002,-1.0,29,11.8889,-1,0,-1.0,1.8571400000000002,-1.0,6,6.66667,-1,0,-1.0,44.5714,-1.0,28,7.25,-1,0,-1.0,1.14286,-1.0,19,8,-1,0,-1.0,1.8571400000000002,-1.0,26,11.1667,-1,0,-1.0,3.0,-1.0,17,6.25,-1,0,-1.0,16.7143,-1.0,32,6,-1,0,-1.0,1.5714299999999999,-1.0,25,5.71429,-1,0,-1.0,1.0,-1.0,32,7.71429,-1,0,-1.0,2.1428599999999998,-1.0
288,19,7.16667,-1,0,-1.0,2.0,-1.0,24,13,-1,0,-1.0,3.8571400000000002,-1.0,42,7.42857,-1,0,-1.0,1.71429,-1.0,27,8.16667,-1,0,-1.0,2.71429,-1.0,16,13,-1,0,-1.0,3.71429,-1.0,27,14.4,-1,0,-1.0,4.85714,-1,13,5.4,-1,0,-1.0,15.8571,-1.0,14,6.25,-1,0,-1.0,16.2857,-1.0,15,17.8333,-1,0,-1.0,4.0,-1.0,15,7.33333,-1,0,-1.0,2.57143,-1.0,13,6.2,-1,0,-1.0,2.28571,-1,15,6,-1,0,-1.0,16.4286,-1.0,25,6.5,-1,0,-1.0,1.2857100000000001,-1.0,12,6.25,-1,0,-1.0,16.5714,-1.0,15,12,-1,0,-1.0,2.28571,-1.0,25,5.83333,-1,0,-1.0,1.71429,-1.0,10,13,-1,0,-1.0,16.8571,-1.0,20,11.3333,-1,0,-1.0,1.2857100000000001,-1.0,23,13.2,-1,0,-1.0,4.28571,-1.0,29,7.71429,-1,0,-1.0,1.8571400000000002,-1.0,37,13.6667,-1,0,-1.0,3.0,-1.0,14,8.5,-1,0,-1.0,16.8571,-1.0,20,6.75,-1,0,-1.0,1.2857100000000001,-1.0,16,12.8,-1,0,-1.0,16.5714,-1.0,23,8.57143,-1,0,-1.0,2.1428599999999998,-1.0,27,14,-1,0,-1.0,16.7143,-1.0,21,6.71429,-1,0,-1.0,1.14286,-1.0,26,6.71429,-1,0,-1.0,1.71429,-1.0,23,11.5714,-1,0,-1.0,2.1428599999999998,-1.0,30,6.875,-1,0,-1.0,1.5714299999999999,-1.0,23,12.8333,-1,0,-1.0,2.8571400000000002,-1.0,29,11.8889,-1,0,-1.0,1.8571400000000002,-1.0,6,6.66667,-1,0,-1.0,44.5714,-1.0,28,7.25,-1,0,-1.0,1.14286,-1.0,19,8,-1,0,-1.0,1.8571400000000002,-1.0,26,11.1667,-1,0,-1.0,3.0,-1.0,17,6.25,-1,0,-1.0,16.7143,-1.0,32,6,-1,0,-1.0,1.5714299999999999,-1.0,25,5.71429,-1,0,-1.0,1.0,-1.0,32,7.71429,-1,0,-1.0,2.1428599999999998,-1.0
289,19,7.16667,-1,0,-1.0,2.0,-1.0,24,13,-1,0,-1.0,3.8571400000000002,-1.0,42,7.42857,-1,0,-1.0,1.71429,-1.0,27,8.16667,-1,0,-1.0,2.71429,-1.0,16,13,-1,0,-1.0,3.71429,-1.0,27,14.4,-1,0,-1.0,4.85714,-1,13,5.4,-1,0,-1.0,15.8571,-1.0,14,6.25,-1,0,-1.0,16.2857,-1.0,15,17.8333,-1,0,-1.0,4.0,-1.0,15,7.33333,-1,0,-1.0,2.57143,-1.0,13,6.2,-1,0,-1.0,2.28571,-1,15,6,-1,0,-1.0,16.4286,-1.0,25,6.5,-1,0,-1.0,1.2857100000000001,-1.0,12,6.25,-1,0,-1.0,16.5714,-1.0,15,12,-1,0,-1.0,2.28571,-1.0,25,5.83333,-1,0,-1.0,1.71429,-1.0,10,13,-1,0,-1.0,16.8571,-1.0,20,11.3333,-1,0,-1.0,1.2857100000000001,-1.0,23,13.2,-1,0,-1.0,4.28571,-1.0,29,7.71429,-1,0,-1.0,1.8571400000000002,-1.0,37,13.6667,-1,0,-1.0,3.0,-1.0,14,8.5,-1,0,-1.0,16.8571,-1.0,20,6.75,-1,0,-1.0,1.2857100000000001,-1.0,16,12.8,-1,0,-1.0,16.5714,-1.0,23,8.57143,-1,0,-1.0,2.1428599999999998,-1.0,27,14,-1,0,-1.0,16.7143,-1.0,21,6.71429,-1,0,-1.0,1.14286,-1.0,26,6.71429,-1,0,-1.0,1.71429,-1.0,23,11.5714,-1,0,-1.0,2.1428599999999998,-1.0,30,6.875,-1,0,-1.0,1.5714299999999999,-1.0,23,12.8333,-1,0,-1.0,2.8571400000000002,-1.0,29,11.8889,-1,0,-1.0,1.8571400000000002,-1.0,6,6.66667,-1,0,-1.0,44.5714,-1.0,28,7.25,-1,0,-1.0,1.14286,-1.0,19,8,-1,0,-1.0,1.8571400000000002,-1.0,26,11.1667,-1,0,-1.0,3.0,-1.0,17,6.25,-1,0,-1.0,16.7143,-1.0,32,6,-1,0,-1.0,1.5714299999999999,-1.0,25,5.71429,-1,0,-1.0,1.0,-1.0,32,7.71429,-1,0,-1.0,2.1428599999999998,-1.0
290,19,7.16667,-1,0,0.2575,2.0,0.368421,24,13,-1,0,0.305,3.8571400000000002,0.21052600000000002,42,7.42857,-1,0,0.305,1.71429,0.631579,27,8.16667,-1,0,0.805,2.71429,0.8421049999999999,16,13,-1,0,0.1525,3.71429,0.263158,28,14.4,-1,0,0.87,4.85714,1,13,5.4,-1,0,0.88,15.8571,0.947368,14,6.25,-1,0,0.85,16.2857,0.947368,15,17.8333,-1,0,0.795,4.0,0.947368,15,7.33333,-1,0,0.13,2.57143,0.473684,13,6.2,-1,0,0.79,2.28571,1,15,6,-1,0,0.7825,16.4286,0.947368,25,6.5,-1,0,0.27,1.2857100000000001,0.473684,12,6.25,-1,0,0.8525,16.5714,0.947368,15,12,-1,0,0.115,2.28571,0.10526300000000001,25,5.83333,-1,0,0.275,1.71429,0.21052600000000002,10,13,-1,0,0.81,16.8571,0.947368,20,11.3333,-1,0,0.56,1.2857100000000001,0.8947370000000001,23,13.2,-1,0,0.3075,4.28571,0.578947,29,7.71429,-1,0,0.2475,1.8571400000000002,0.578947,37,13.6667,-1,0,0.3225,3.0,0.526316,14,8.5,-1,0,0.195,16.8571,0.368421,20,6.75,-1,0,0.1575,1.2857100000000001,0.473684,16,12.8,-1,0,0.22,16.5714,0.315789,23,8.57143,-1,0,0.5675,2.1428599999999998,0.8421049999999999,27,14,-1,0,0.68,16.7143,0.947368,21,6.71429,-1,0,0.0525,1.14286,0.21052600000000002,26,6.71429,-1,0,0.285,1.71429,0.263158,23,11.5714,-1,0,0.325,2.1428599999999998,0.8947370000000001,30,6.875,-1,0,0.1025,1.5714299999999999,0.473684,23,12.8333,-1,0,0.82,2.8571400000000002,0.947368,29,11.8889,-1,0,0.1075,1.8571400000000002,0.263158,6,6.66667,-1,0,0.73,44.5714,0.947368,28,7.25,-1,0,0.18,1.14286,0.473684,19,8,-1,0,0.6775,1.8571400000000002,0.947368,26,11.1667,-1,0,0.32,3.0,0.21052600000000002,17,6.25,-1,0,0.3275,16.7143,0.263158,32,6,-1,0,0.5375,1.5714299999999999,0.684211,25,5.71429,-1,0,0.3775,1.0,0.263158,32,7.71429,-1,0,0.26,2.1428599999999998,0.10526300000000001
291,19,7.16667,-1,0,-1.0,2.0,-1.0,24,13,-1,0,-1.0,3.8571400000000002,-1.0,42,7.42857,-1,0,-1.0,1.71429,-1.0,27,8.16667,-1,0,-1.0,2.71429,-1.0,16,13,-1,0,-1.0,3.71429,-1.0,28,14.4,-1,0,-1.0,4.85714,-1,13,5.4,-1,0,-1.0,15.8571,-1.0,14,6.25,-1,0,-1.0,16.2857,-1.0,15,17.8333,-1,0,-1.0,4.0,-1.0,15,7.33333,-1,0,-1.0,2.57143,-1.0,13,6.2,-1,0,-1.0,2.28571,-1,15,6,-1,0,-1.0,16.4286,-1.0,25,6.5,-1,0,-1.0,1.2857100000000001,-1.0,12,6.25,-1,0,-1.0,16.5714,-1.0,15,12,-1,0,-1.0,2.28571,-1.0,25,5.83333,-1,0,-1.0,1.71429,-1.0,10,13,-1,0,-1.0,16.8571,-1.0,20,11.3333,-1,0,-1.0,1.2857100000000001,-1.0,23,13.2,-1,0,-1.0,4.28571,-1.0,29,7.71429,-1,0,-1.0,1.8571400000000002,-1.0,37,13.6667,-1,0,-1.0,3.0,-1.0,14,8.5,-1,0,-1.0,16.8571,-1.0,20,6.75,-1,0,-1.0,1.2857100000000001,-1.0,16,12.8,-1,0,-1.0,16.5714,-1.0,23,8.57143,-1,0,-1.0,2.1428599999999998,-1.0,27,14,-1,0,-1.0,16.7143,-1.0,21,6.71429,-1,0,-1.0,1.14286,-1.0,27,6.71429,-1,0,-1.0,1.71429,-1.0,23,11.5714,-1,0,-1.0,2.1428599999999998,-1.0,30,6.875,-1,0,-1.0,1.5714299999999999,-1.0,24,12.1667,-1,0,-1.0,2.57143,-1.0,29,11.8889,-1,0,-1.0,1.8571400000000002,-1.0,6,6.66667,-1,0,-1.0,44.5714,-1.0,28,7.25,-1,0,-1.0,1.14286,-1.0,19,8,-1,0,-1.0,1.8571400000000002,-1.0,26,11.1667,-1,0,-1.0,3.0,-1.0,17,6.25,-1,0,-1.0,16.7143,-1.0,32,6,-1,0,-1.0,1.5714299999999999,-1.0,25,5.71429,-1,0,-1.0,1.0,-1.0,33,7.71429,-1,0,-1.0,2.1428599999999998,-1.0
292,19,7.16667,-1,0,-1.0,2.0,-1.0,24,13,-1,0,-1.0,3.8571400000000002,-1.0,43,7.42857,-1,0,-1.0,1.71429,-1.0,27,8.16667,-1,0,-1.0,2.71429,-1.0,16,13,-1,0,-1.0,3.71429,-1.0,28,14.4,-1,0,-1.0,4.85714,-1,13,5.4,-1,0,-1.0,15.8571,-1.0,14,6.25,-1,0,-1.0,16.2857,-1.0,15,17.8333,-1,0,-1.0,4.0,-1.0,15,7.33333,-1,0,-1.0,2.57143,-1.0,13,6.2,-1,0,-1.0,2.28571,-1,15,6,-1,0,-1.0,16.4286,-1.0,25,6.5,-1,0,-1.0,1.2857100000000001,-1.0,12,6.25,-1,0,-1.0,16.5714,-1.0,15,12,-1,0,-1.0,2.28571,-1.0,25,5.83333,-1,0,-1.0,1.71429,-1.0,10,13,-1,0,-1.0,16.8571,-1.0,20,11.3333,-1,0,-1.0,1.2857100000000001,-1.0,23,13.2,-1,0,-1.0,4.28571,-1.0,29,7.71429,-1,0,-1.0,1.8571400000000002,-1.0,37,13.6667,-1,0,-1.0,3.0,-1.0,14,8.5,-1,0,-1.0,16.8571,-1.0,21,6.25,-1,0,-1.0,0.857143,-1.0,16,12.8,-1,0,-1.0,16.5714,-1.0,23,8.57143,-1,0,-1.0,2.1428599999999998,-1.0,27,14,-1,0,-1.0,16.7143,-1.0,21,6.71429,-1,0,-1.0,1.14286,-1.0,27,6.71429,-1,0,-1.0,1.71429,-1.0,23,11.5714,-1,0,-1.0,2.1428599999999998,-1.0,30,6.875,-1,0,-1.0,1.5714299999999999,-1.0,24,12.1667,-1,0,-1.0,2.57143,-1.0,29,11.8889,-1,0,-1.0,1.8571400000000002,-1.0,6,6.66667,-1,0,-1.0,44.5714,-1.0,28,7.25,-1,0,-1.0,1.14286,-1.0,19,8,-1,0,-1.0,1.8571400000000002,-1.0,26,11.1667,-1,0,-1.0,3.0,-1.0,17,6.25,-1,0,-1.0,16.7143,-1.0,32,6,-1,0,-1.0,1.5714299999999999,-1.0,25,5.71429,-1,0,-1.0,1.0,-1.0,33,7.71429,-1,0,-1.0,2.1428599999999998,-1.0
293,19,7.16667,-1,0,-1.0,2.0,-1.0,24,13,-1,0,-1.0,3.8571400000000002,-1.0,43,7.42857,-1,0,-1.0,1.71429,-1.0,27,8.16667,-1,0,-1.0,2.71429,-1.0,16,13,-1,0,-1.0,3.71429,-1.0,28,14.4,-1,0,-1.0,4.85714,-1,13,5.4,-1,0,-1.0,15.8571,-1.0,14,6.25,-1,0,-1.0,16.2857,-1.0,15,17.8333,-1,0,-1.0,4.0,-1.0,15,7.33333,-1,0,-1.0,2.57143,-1.0,13,6.2,-1,0,-1.0,2.28571,-1,15,6,-1,0,-1.0,16.4286,-1.0,25,6.5,-1,0,-1.0,1.2857100000000001,-1.0,12,6.25,-1,0,-1.0,16.5714,-1.0,15,12,-1,0,-1.0,2.28571,-1.0,25,5.83333,-1,0,-1.0,1.71429,-1.0,10,13,-1,0,-1.0,16.8571,-1.0,20,11.3333,-1,0,-1.0,1.2857100000000001,-1.0,23,13.2,-1,0,-1.0,4.28571,-1.0,29,7.71429,-1,0,-1.0,1.8571400000000002,-1.0,37,13.6667,-1,0,-1.0,3.0,-1.0,14,8.5,-1,0,-1.0,16.8571,-1.0,21,6.25,-1,0,-1.0,0.857143,-1.0,16,12.8,-1,0,-1.0,16.5714,-1.0,23,8.57143,-1,0,-1.0,2.1428599999999998,-1.0,27,14,-1,0,-1.0,16.7143,-1.0,21,6.71429,-1,0,-1.0,1.14286,-1.0,27,6.71429,-1,0,-1.0,1.71429,-1.0,23,11.5714,-1,0,-1.0,2.1428599999999998,-1.0,30,6.875,-1,0,-1.0,1.5714299999999999,-1.0,24,12.1667,-1,0,-1.0,2.57143,-1.0,29,11.8889,-1,0,-1.0,1.8571400000000002,-1.0,6,6.66667,-1,0,-1.0,44.5714,-1.0,28,7.25,-1,0,-1.0,1.14286,-1.0,19,8,-1,0,-1.0,1.8571400000000002,-1.0,26,11.1667,-1,0,-1.0,3.0,-1.0,17,6.25,-1,0,-1.0,16.7143,-1.0,32,6,-1,0,-1.0,1.5714299999999999,-1.0,25,5.71429,-1,0,-1.0,1.0,-1.0,33,7.71429,-1,0,-1.0,2.1428599999999998,-1.0
294,19,7.16667,-1,0,-1.0,2.0,-1.0,24,13,-1,0,-1.0,3.8571400000000002,-1.0,43,7.42857,-1,0,-1.0,1.71429,-1.0,27,8.16667,-1,0,-1.0,2.71429,-1.0,16,13,-1,0,-1.0,3.71429,-1.0,28,14.4,-1,0,-1.0,4.85714,-1,13,5.4,-1,0,-1.0,15.8571,-1.0,14,6.25,-1,0,-1.0,16.2857,-1.0,15,17.8333,-1,0,-1.0,4.0,-1.0,15,7.33333,-1,0,-1.0,2.57143,-1.0,13,6.2,-1,0,-1.0,2.28571,-1,15,6,-1,0,-1.0,16.4286,-1.0,25,6.5,-1,0,-1.0,1.2857100000000001,-1.0,12,6.25,-1,0,-1.0,16.5714,-1.0,15,12,-1,0,-1.0,2.28571,-1.0,25,5.83333,-1,0,-1.0,1.71429,-1.0,10,13,-1,0,-1.0,16.8571,-1.0,20,11.3333,-1,0,-1.0,1.2857100000000001,-1.0,23,13.2,-1,0,-1.0,4.28571,-1.0,29,7.71429,-1,0,-1.0,1.8571400000000002,-1.0,37,13.6667,-1,0,-1.0,3.0,-1.0,14,8.5,-1,0,-1.0,16.8571,-1.0,21,6.25,-1,0,-1.0,0.857143,-1.0,16,12.8,-1,0,-1.0,16.5714,-1.0,23,8.57143,-1,0,-1.0,2.1428599999999998,-1.0,27,14,-1,0,-1.0,16.7143,-1.0,21,6.71429,-1,0,-1.0,1.14286,-1.0,27,6.71429,-1,0,-1.0,1.71429,-1.0,23,11.5714,-1,0,-1.0,2.1428599999999998,-1.0,30,6.875,-1,0,-1.0,1.5714299999999999,-1.0,24,12.1667,-1,0,-1.0,2.57143,-1.0,29,11.8889,-1,0,-1.0,1.8571400000000002,-1.0,6,6.66667,-1,0,-1.0,44.5714,-1.0,28,7.25,-1,0,-1.0,1.14286,-1.0,19,8,-1,0,-1.0,1.8571400000000002,-1.0,26,11.1667,-1,0,-1.0,3.0,-1.0,17,6.25,-1,0,-1.0,16.7143,-1.0,32,6,-1,0,-1.0,1.5714299999999999,-1.0,25,5.71429,-1,0,-1.0,1.0,-1.0,33,7.71429,-1,0,-1.0,2.1428599999999998,-1.0
