CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9,CounterExamples_10,Specificity_10,PRev_10,Pos_10,VarDist_10,RuleDist_10,PlanDist_10,CounterExamples_11,Specificity_11,PRev_11,Pos_11,VarDist_11,RuleDist_11,PlanDist_11,CounterExamples_12,Specificity_12,PRev_12,Pos_12,VarDist_12,RuleDist_12,PlanDist_12,CounterExamples_13,Specificity_13,PRev_13,Pos_13,VarDist_13,RuleDist_13,PlanDist_13,CounterExamples_14,Specificity_14,PRev_14,Pos_14,VarDist_14,RuleDist_14,PlanDist_14,CounterExamples_15,Specificity_15,PRev_15,Pos_15,VarDist_15,RuleDist_15,PlanDist_15,CounterExamples_16,Specificity_16,PRev_16,Pos_16,VarDist_16,RuleDist_16,PlanDist_16,CounterExamples_17,Specificity_17,PRev_17,Pos_17,VarDist_17,RuleDist_17,PlanDist_17,CounterExamples_18,Specificity_18,PRev_18,Pos_18,VarDist_18,RuleDist_18,PlanDist_18,CounterExamples_19,Specificity_19,PRev_19,Pos_19,VarDist_19,RuleDist_19,PlanDist_19,CounterExamples_20,Specificity_20,PRev_20,Pos_20,VarDist_20,RuleDist_20,PlanDist_20,CounterExamples_21,Specificity_21,PRev_21,Pos_21,VarDist_21,RuleDist_21,PlanDist_21,CounterExamples_22,Specificity_22,PRev_22,Pos_22,VarDist_22,RuleDist_22,PlanDist_22,CounterExamples_23,Specificity_23,PRev_23,Pos_23,VarDist_23,RuleDist_23,PlanDist_23,CounterExamples_24,Specificity_24,PRev_24,Pos_24,VarDist_24,RuleDist_24,PlanDist_24,CounterExamples_25,Specificity_25,PRev_25,Pos_25,VarDist_25,RuleDist_25,PlanDist_25,CounterExamples_26,Specificity_26,PRev_26,Pos_26,VarDist_26,RuleDist_26,PlanDist_26,CounterExamples_27,Specificity_27,PRev_27,Pos_27,VarDist_27,RuleDist_27,PlanDist_27,CounterExamples_28,Specificity_28,PRev_28,Pos_28,VarDist_28,RuleDist_28,PlanDist_28,CounterExamples_29,Specificity_29,PRev_29,Pos_29,VarDist_29,RuleDist_29,PlanDist_29,CounterExamples_30,Specificity_30,PRev_30,Pos_30,VarDist_30,RuleDist_30,PlanDist_30,CounterExamples_31,Specificity_31,PRev_31,Pos_31,VarDist_31,RuleDist_31,PlanDist_31,CounterExamples_32,Specificity_32,PRev_32,Pos_32,VarDist_32,RuleDist_32,PlanDist_32,CounterExamples_33,Specificity_33,PRev_33,Pos_33,VarDist_33,RuleDist_33,PlanDist_33,CounterExamples_34,Specificity_34,PRev_34,Pos_34,VarDist_34,RuleDist_34,PlanDist_34,CounterExamples_35,Specificity_35,PRev_35,Pos_35,VarDist_35,RuleDist_35,PlanDist_35,CounterExamples_36,Specificity_36,PRev_36,Pos_36,VarDist_36,RuleDist_36,PlanDist_36,CounterExamples_37,Specificity_37,PRev_37,Pos_37,VarDist_37,RuleDist_37,PlanDist_37,CounterExamples_38,Specificity_38,PRev_38,Pos_38,VarDist_38,RuleDist_38,PlanDist_38,CounterExamples_39,Specificity_39,PRev_39,Pos_39,VarDist_39,RuleDist_39,PlanDist_39,CounterExamples_40,Specificity_40,PRev_40,Pos_40,VarDist_40,RuleDist_40,PlanDist_40,CounterExamples_41,Specificity_41,PRev_41,Pos_41,VarDist_41,RuleDist_41,PlanDist_41,CounterExamples_42,Specificity_42,PRev_42,Pos_42,VarDist_42,RuleDist_42,PlanDist_42,CounterExamples_43,Specificity_43,PRev_43,Pos_43,VarDist_43,RuleDist_43,PlanDist_43,CounterExamples_44,Specificity_44,PRev_44,Pos_44,VarDist_44,RuleDist_44,PlanDist_44,CounterExamples_45,Specificity_45,PRev_45,Pos_45,VarDist_45,RuleDist_45,PlanDist_45,CounterExamples_46,Specificity_46,PRev_46,Pos_46,VarDist_46,RuleDist_46,PlanDist_46,CounterExamples_47,Specificity_47,PRev_47,Pos_47,VarDist_47,RuleDist_47,PlanDist_47,CounterExamples_48,Specificity_48,PRev_48,Pos_48,VarDist_48,RuleDist_48,PlanDist_48,CounterExamples_49,Specificity_49,PRev_49,Pos_49,VarDist_49,RuleDist_49,PlanDist_49,
18,18,-1,0,0.5875,18.2857,0.820513,14,24.25,-1,0,0.87,33.7143,0.974359,16,9.25,-1,0,0.82,19,0.897436,29,10.8333,-1,0,0.8475,5.28571,1,22,11.8,-1,0,0.7575,4.42857,0.923077,20,11.25,-1,0,0.82,19.1429,0.923077,7,18.6667,-1,0,0.955,34.1429,1,14,20.6,-1,0,0.91,21.1429,0.974359,12,16.8,-1,0,0.7175,6.57143,0.897436,23,10,-1,0,0.7925,4.71429,0.948718,16,11.75,-1,0,0.7675,18.8571,0.948718,29,8.33333,-1,0,0.7875,3.42857,0.923077,17,14.8,-1,0,0.93,19.1429,1,23,8,-1,0,0.74,3.85714,0.923077,15,9.75,-1,0,0.8425,18.4286,1,19,14,-1,0,0.93,20.2857,1,11,15.75,-1,0,0.9475,20.7143,0.974359,16,12.2,-1,0,0.765,19.4286,0.871795,17,9.75,-1,0,0.7925,18.4286,0.948718,25,7.83333,-1,0,0.8025,3.85714,0.974359,14,12.6667,-1,0,0.9025,32.5714,0.974359,24,9,-1,0,0.7775,18.4286,1,21,9.28571,-1,0,0.65,3.28571,0.974359,25,8.8,-1,0,0.5375,4,0.794872,16,12.25,-1,0,0.8875,19.7143,1,22,16.4,-1,0,0.7525,18,0.948718,19,11.2,-1,0,0.87,5.42857,0.948718,24,15,-1,0,0.7125,4,0.897436,24,9.2,-1,0,0.8175,3.85714,0.897436,14,19.25,-1,0,0.98,21.8571,1,26,13.2857,-1,0,0.8375,6.42857,1,25,11.8333,-1,0,0.7825,4.85714,1,14,16.2,-1,0,0.98,19.7143,1,19,11.2,-1,0,0.8725,18.7143,1,21,10.3333,-1,0,0.8725,45.1429,0.948718,19,14.2,-1,0,0.5975,5,0.820513,25,14.625,-1,0,0.6225,3.85714,1,12,11,-1,0,0.735,31.8571,0.820513,22,15,-1,0,0.745,19,0.974359,16,19.5,-1,0,0.66,6.28571,0.871795,20,12,-1,0,0.785,4.14286,0.974359,23,14.2,-1,0,0.6825,7.14286,0.974359,13,14.5,-1,0,0.8575,20.1429,0.974359,19,11.8,-1,0,0.77,5.28571,0.871795,11,16.5,-1,0,0.9325,20.8571,0.974359,26,15,-1,0,0.8025,7,1,26,10.8333,-1,0,0.925,4.42857,1,15,10.5,-1,0,0.775,19.2857,0.948718,14,11.8333,-1,0,0.855,18.8571,0.974359,14,11.25,-1,0,0.8,19.2857,1,
18,18,-1,0,-1,18.2857,-1,14,24.25,-1,0,-1,33.7143,-1,16,9.25,-1,0,-1,19,-1,29,10.8333,-1,0,-1,5.28571,-1,22,11.8,-1,0,-1,4.42857,-1,21,11.25,-1,0,-1,19.1429,-1,7,18.6667,-1,0,-1,34.1429,-1,14,20.6,-1,0,-1,21.1429,-1,13,16.8,-1,0,-1,6.57143,-1,23,10,-1,0,-1,4.71429,-1,16,11.75,-1,0,-1,18.8571,-1,29,8.33333,-1,0,-1,3.42857,-1,17,14.8,-1,0,-1,19.1429,-1,23,8,-1,0,-1,3.85714,-1,15,9.75,-1,0,-1,18.4286,-1,19,14,-1,0,-1,20.2857,-1,11,15.75,-1,0,-1,20.7143,-1,16,12.2,-1,0,-1,19.4286,-1,17,9.75,-1,0,-1,18.4286,-1,26,12.5714,-1,0,-1,3.85714,-1,14,12.6667,-1,0,-1,32.5714,-1,24,9,-1,0,-1,18.4286,-1,21,9.28571,-1,0,-1,3.28571,-1,25,8.8,-1,0,-1,4,-1,16,12.25,-1,0,-1,19.7143,-1,23,16.4,-1,0,-1,18,-1,19,11.2,-1,0,-1,5.42857,-1,24,15,-1,0,-1,4,-1,24,9.2,-1,0,-1,3.85714,-1,14,19.25,-1,0,-1,21.8571,-1,26,13.2857,-1,0,-1,6.42857,-1,25,11.8333,-1,0,-1,4.85714,-1,14,16.2,-1,0,-1,19.7143,-1,20,11.2,-1,0,-1,18.7143,-1,21,10.3333,-1,0,-1,45.1429,-1,19,14.2,-1,0,-1,5,-1,26,15.8571,-1,0,-1,4.14286,-1,12,11,-1,0,-1,31.8571,-1,22,15,-1,0,-1,19,-1,17,18.3333,-1,0,-1,6.28571,-1,21,12,-1,0,-1,4.14286,-1,23,14.2,-1,0,-1,7.14286,-1,13,14.5,-1,0,-1,20.1429,-1,19,11.8,-1,0,-1,5.28571,-1,11,16.5,-1,0,-1,20.8571,-1,26,15,-1,0,-1,7,-1,26,10.8333,-1,0,-1,4.42857,-1,15,10.5,-1,0,-1,19.2857,-1,15,10,-1,0,-1,17.7143,-1,14,11.25,-1,0,-1,19.2857,-1,
18,18,-1,0,-1,18.2857,-1,15,24.25,-1,0,-1,33.7143,-1,16,9.25,-1,0,-1,19,-1,29,10.8333,-1,0,-1,5.28571,-1,22,11.8,-1,0,-1,4.42857,-1,21,11.25,-1,0,-1,19.1429,-1,7,18.6667,-1,0,-1,34.1429,-1,15,17.6,-1,0,-1,20.2857,-1,14,22.1667,-1,0,-1,6.57143,-1,23,10,-1,0,-1,4.71429,-1,16,11.75,-1,0,-1,18.8571,-1,29,8.33333,-1,0,-1,3.42857,-1,17,14.8,-1,0,-1,19.1429,-1,23,8,-1,0,-1,3.85714,-1,15,9.75,-1,0,-1,18.4286,-1,19,14,-1,0,-1,20.2857,-1,11,15.75,-1,0,-1,20.7143,-1,16,12.2,-1,0,-1,19.4286,-1,17,9.75,-1,0,-1,18.4286,-1,26,12.5714,-1,0,-1,3.85714,-1,15,12.6667,-1,0,-1,32.5714,-1,25,8.75,-1,0,-1,18.1429,-1,21,9.28571,-1,0,-1,3.28571,-1,25,8.8,-1,0,-1,4,-1,16,12.25,-1,0,-1,19.7143,-1,23,16.4,-1,0,-1,18,-1,19,11.2,-1,0,-1,5.42857,-1,24,15,-1,0,-1,4,-1,24,9.2,-1,0,-1,3.85714,-1,14,19.25,-1,0,-1,21.8571,-1,26,13.2857,-1,0,-1,6.42857,-1,26,11.3333,-1,0,-1,4.57143,-1,14,16.2,-1,0,-1,19.7143,-1,20,11.2,-1,0,-1,18.7143,-1,22,19.5,-1,0,-1,45.1429,-1,19,14.2,-1,0,-1,5,-1,27,12.2857,-1,0,-1,4.14286,-1,12,11,-1,0,-1,31.8571,-1,23,12.3333,-1,0,-1,18.5714,-1,18,17.3333,-1,0,-1,5.57143,-1,21,12,-1,0,-1,4.14286,-1,23,14.2,-1,0,-1,7.14286,-1,13,14.5,-1,0,-1,20.1429,-1,19,11.8,-1,0,-1,5.28571,-1,11,16.5,-1,0,-1,20.8571,-1,26,15,-1,0,-1,7,-1,26,10.8333,-1,0,-1,4.42857,-1,15,10.5,-1,0,-1,19.2857,-1,15,10,-1,0,-1,17.7143,-1,14,11.25,-1,0,-1,19.2857,-1,
19,16,-1,0,-1,18.2857,-1,15,24.25,-1,0,-1,33.7143,-1,16,9.25,-1,0,-1,19,-1,29,10.8333,-1,0,-1,5.28571,-1,23,17.3333,-1,0,-1,4.42857,-1,22,11,-1,0,-1,18.8571,-1,7,18.6667,-1,0,-1,34.1429,-1,16,17,-1,0,-1,19.8571,-1,14,22.1667,-1,0,-1,6.57143,-1,24,9.5,-1,0,-1,4.42857,-1,16,11.75,-1,0,-1,18.8571,-1,29,8.33333,-1,0,-1,3.42857,-1,17,14.8,-1,0,-1,19.1429,-1,23,8,-1,0,-1,3.85714,-1,15,9.75,-1,0,-1,18.4286,-1,19,14,-1,0,-1,20.2857,-1,11,15.75,-1,0,-1,20.7143,-1,16,12.2,-1,0,-1,19.4286,-1,17,9.75,-1,0,-1,18.4286,-1,26,12.5714,-1,0,-1,3.85714,-1,15,12.6667,-1,0,-1,32.5714,-1,25,8.75,-1,0,-1,18.1429,-1,21,9.28571,-1,0,-1,3.28571,-1,25,8.8,-1,0,-1,4,-1,16,12.25,-1,0,-1,19.7143,-1,23,16.4,-1,0,-1,18,-1,19,11.2,-1,0,-1,5.42857,-1,24,15,-1,0,-1,4,-1,24,9.2,-1,0,-1,3.85714,-1,14,19.25,-1,0,-1,21.8571,-1,27,12.4286,-1,0,-1,5.14286,-1,26,11.3333,-1,0,-1,4.57143,-1,14,16.2,-1,0,-1,19.7143,-1,20,11.2,-1,0,-1,18.7143,-1,22,19.5,-1,0,-1,45.1429,-1,19,14.2,-1,0,-1,5,-1,28,12.2857,-1,0,-1,4.14286,-1,12,11,-1,0,-1,31.8571,-1,23,12.3333,-1,0,-1,18.5714,-1,19,12.3333,-1,0,-1,5.42857,-1,21,12,-1,0,-1,4.14286,-1,23,14.2,-1,0,-1,7.14286,-1,13,14.5,-1,0,-1,20.1429,-1,19,11.8,-1,0,-1,5.28571,-1,11,16.5,-1,0,-1,20.8571,-1,26,15,-1,0,-1,7,-1,26,10.8333,-1,0,-1,4.42857,-1,15,10.5,-1,0,-1,19.2857,-1,15,10,-1,0,-1,17.7143,-1,14,11.25,-1,0,-1,19.2857,-1,
19,16,-1,0,-1,18.2857,-1,15,24.25,-1,0,-1,33.7143,-1,16,9.25,-1,0,-1,19,-1,29,10.8333,-1,0,-1,5.28571,-1,23,17.3333,-1,0,-1,4.42857,-1,23,10.75,-1,0,-1,18.7143,-1,7,18.6667,-1,0,-1,34.1429,-1,16,17,-1,0,-1,19.8571,-1,15,19.6667,-1,0,-1,6.57143,-1,24,9.5,-1,0,-1,4.42857,-1,16,11.75,-1,0,-1,18.8571,-1,29,8.33333,-1,0,-1,3.42857,-1,17,14.8,-1,0,-1,19.1429,-1,24,8,-1,0,-1,3.85714,-1,15,9.75,-1,0,-1,18.4286,-1,19,14,-1,0,-1,20.2857,-1,12,15.75,-1,0,-1,20.7143,-1,16,12.2,-1,0,-1,19.4286,-1,17,9.75,-1,0,-1,18.4286,-1,26,12.5714,-1,0,-1,3.85714,-1,15,12.6667,-1,0,-1,32.5714,-1,25,8.75,-1,0,-1,18.1429,-1,21,9.28571,-1,0,-1,3.28571,-1,25,8.8,-1,0,-1,4,-1,16,12.25,-1,0,-1,19.7143,-1,23,16.4,-1,0,-1,18,-1,20,9.8,-1,0,-1,4.85714,-1,24,15,-1,0,-1,4,-1,25,15.1667,-1,0,-1,3.85714,-1,15,19.25,-1,0,-1,21.8571,-1,27,12.4286,-1,0,-1,5.14286,-1,26,11.3333,-1,0,-1,4.57143,-1,14,16.2,-1,0,-1,19.7143,-1,20,11.2,-1,0,-1,18.7143,-1,23,24.6,-1,0,-1,33.2857,-1,19,14.2,-1,0,-1,5,-1,28,12.2857,-1,0,-1,4.14286,-1,12,11,-1,0,-1,31.8571,-1,23,12.3333,-1,0,-1,18.5714,-1,20,9.33333,-1,0,-1,4.42857,-1,21,12,-1,0,-1,4.14286,-1,23,14.2,-1,0,-1,7.14286,-1,13,14.5,-1,0,-1,20.1429,-1,19,11.8,-1,0,-1,5.28571,-1,11,16.5,-1,0,-1,20.8571,-1,26,15,-1,0,-1,7,-1,26,10.8333,-1,0,-1,4.42857,-1,16,10,-1,0,-1,19.1429,-1,16,15.5714,-1,0,-1,17.7143,-1,14,11.25,-1,0,-1,19.2857,-1,
19,16,-1,0,0.5875,18.2857,0.820513,15,24.25,-1,0,0.87,33.7143,0.974359,16,9.25,-1,0,0.82,19,0.897436,29,10.8333,-1,0,0.8475,5.28571,1,24,21.2857,-1,0,0.7575,4.42857,0.923077,23,10.75,-1,0,0.5625,18.7143,0.897436,7,18.6667,-1,0,0.955,34.1429,1,17,14.4,-1,0,0.86,19.1429,0.948718,16,15.1667,-1,0,0.7125,5.71429,0.897436,25,9.5,-1,0,0.7875,4.42857,0.948718,16,11.75,-1,0,0.7675,18.8571,0.948718,29,8.33333,-1,0,0.7875,3.42857,0.923077,17,14.8,-1,0,0.93,19.1429,1,24,8,-1,0,0.74,3.85714,0.897436,16,9.75,-1,0,0.8425,18.4286,1,19,14,-1,0,0.93,20.2857,1,12,15.75,-1,0,0.9475,20.7143,0.974359,16,12.2,-1,0,0.765,19.4286,0.871795,17,9.75,-1,0,0.7925,18.4286,0.948718,27,12.5714,-1,0,0.8025,3.85714,0.974359,15,12.6667,-1,0,0.9025,32.5714,0.974359,25,8.75,-1,0,0.7725,18.1429,1,21,9.28571,-1,0,0.65,3.28571,0.974359,25,8.8,-1,0,0.5375,4,0.794872,16,12.25,-1,0,0.8875,19.7143,1,23,16.4,-1,0,0.7525,18,0.948718,20,9.8,-1,0,0.85,4.85714,0.948718,24,15,-1,0,0.7125,4,0.897436,26,19.1429,-1,0,0.8175,3.85714,0.897436,15,19.25,-1,0,0.98,21.8571,1,27,12.4286,-1,0,0.7225,5.14286,1,26,11.3333,-1,0,0.7275,4.57143,1,14,16.2,-1,0,0.98,19.7143,1,20,11.2,-1,0,0.8725,18.7143,1,24,20.4,-1,0,0.8725,32.4286,0.948718,19,14.2,-1,0,0.5975,5,0.820513,29,12,-1,0,0.7775,4.14286,1,12,11,-1,0,0.735,31.8571,0.820513,24,11.6667,-1,0,0.7075,18.2857,0.948718,20,9.33333,-1,0,0.5725,4.42857,0.794872,22,9.83333,-1,0,0.75,3.71429,0.974359,23,14.2,-1,0,0.6825,7.14286,0.974359,13,14.5,-1,0,0.8575,20.1429,0.974359,19,11.8,-1,0,0.77,5.28571,0.871795,11,16.5,-1,0,0.9325,20.8571,0.974359,26,15,-1,0,0.8025,7,1,27,10.6667,-1,0,0.91,4.14286,1,16,10,-1,0,0.775,19.1429,0.948718,16,15.5714,-1,0,0.8075,17.7143,0.974359,14,11.25,-1,0,0.8,19.2857,1,
19,16,-1,0,-1,18.2857,-1,15,24.25,-1,0,-1,33.7143,-1,17,8.5,-1,0,-1,18.1429,-1,29,10.8333,-1,0,-1,5.28571,-1,24,21.2857,-1,0,-1,4.42857,-1,23,10.75,-1,0,-1,18.7143,-1,7,18.6667,-1,0,-1,34.1429,-1,18,8.4,-1,0,-1,17.2857,-1,17,11.8,-1,0,-1,5.71429,-1,26,14.5714,-1,0,-1,4.42857,-1,16,11.75,-1,0,-1,18.8571,-1,29,8.33333,-1,0,-1,3.42857,-1,17,14.8,-1,0,-1,19.1429,-1,24,8,-1,0,-1,3.85714,-1,16,9.75,-1,0,-1,18.4286,-1,19,14,-1,0,-1,20.2857,-1,12,15.75,-1,0,-1,20.7143,-1,17,18.3333,-1,0,-1,19.4286,-1,18,9.75,-1,0,-1,18.4286,-1,27,12.5714,-1,0,-1,3.85714,-1,15,12.6667,-1,0,-1,32.5714,-1,25,8.75,-1,0,-1,18.1429,-1,21,9.28571,-1,0,-1,3.28571,-1,25,8.8,-1,0,-1,4,-1,16,12.25,-1,0,-1,19.7143,-1,23,16.4,-1,0,-1,18,-1,20,9.8,-1,0,-1,4.85714,-1,24,15,-1,0,-1,4,-1,26,19.1429,-1,0,-1,3.85714,-1,15,19.25,-1,0,-1,21.8571,-1,27,12.4286,-1,0,-1,5.14286,-1,26,11.3333,-1,0,-1,4.57143,-1,14,16.2,-1,0,-1,19.7143,-1,20,11.2,-1,0,-1,18.7143,-1,24,20.4,-1,0,-1,32.4286,-1,19,14.2,-1,0,-1,5,-1,29,12,-1,0,-1,4.14286,-1,12,11,-1,0,-1,31.8571,-1,24,11.6667,-1,0,-1,18.2857,-1,20,9.33333,-1,0,-1,4.42857,-1,22,9.83333,-1,0,-1,3.71429,-1,23,14.2,-1,0,-1,7.14286,-1,13,14.5,-1,0,-1,20.1429,-1,20,17.3333,-1,0,-1,5.28571,-1,11,16.5,-1,0,-1,20.8571,-1,26,15,-1,0,-1,7,-1,27,10.6667,-1,0,-1,4.14286,-1,17,9.5,-1,0,-1,18.5714,-1,17,12.2857,-1,0,-1,17.7143,-1,14,11.25,-1,0,-1,19.2857,-1,
19,16,-1,0,-1,18.2857,-1,15,24.25,-1,0,-1,33.7143,-1,17,8.5,-1,0,-1,18.1429,-1,29,10.8333,-1,0,-1,5.28571,-1,24,21.2857,-1,0,-1,4.42857,-1,23,10.75,-1,0,-1,18.7143,-1,7,18.6667,-1,0,-1,34.1429,-1,18,8.4,-1,0,-1,17.2857,-1,17,11.8,-1,0,-1,5.71429,-1,26,14.5714,-1,0,-1,4.42857,-1,17,11.25,-1,0,-1,18.5714,-1,29,8.33333,-1,0,-1,3.42857,-1,17,14.8,-1,0,-1,19.1429,-1,25,8,-1,0,-1,3.85714,-1,16,9.75,-1,0,-1,18.4286,-1,19,14,-1,0,-1,20.2857,-1,12,15.75,-1,0,-1,20.7143,-1,18,14.8333,-1,0,-1,19.4286,-1,18,9.75,-1,0,-1,18.4286,-1,27,12.5714,-1,0,-1,3.85714,-1,16,12.6667,-1,0,-1,32.5714,-1,25,8.75,-1,0,-1,18.1429,-1,21,9.28571,-1,0,-1,3.28571,-1,25,8.8,-1,0,-1,4,-1,16,12.25,-1,0,-1,19.7143,-1,23,16.4,-1,0,-1,18,-1,20,9.8,-1,0,-1,4.85714,-1,24,15,-1,0,-1,4,-1,26,19.1429,-1,0,-1,3.85714,-1,15,19.25,-1,0,-1,21.8571,-1,27,12.4286,-1,0,-1,5.14286,-1,26,11.3333,-1,0,-1,4.57143,-1,14,16.2,-1,0,-1,19.7143,-1,20,11.2,-1,0,-1,18.7143,-1,25,16.2,-1,0,-1,32.4286,-1,19,14.2,-1,0,-1,5,-1,30,12,-1,0,-1,4.14286,-1,12,11,-1,0,-1,31.8571,-1,24,11.6667,-1,0,-1,18.2857,-1,20,9.33333,-1,0,-1,4.42857,-1,23,9.83333,-1,0,-1,3.71429,-1,23,14.2,-1,0,-1,7.14286,-1,13,14.5,-1,0,-1,20.1429,-1,21,13.6667,-1,0,-1,5.28571,-1,12,16,-1,0,-1,20.2857,-1,27,15,-1,0,-1,7,-1,27,10.6667,-1,0,-1,4.14286,-1,17,9.5,-1,0,-1,18.5714,-1,18,16.375,-1,0,-1,17.7143,-1,14,11.25,-1,0,-1,19.2857,-1,
19,16,-1,0,-1,18.2857,-1,15,24.25,-1,0,-1,33.7143,-1,17,8.5,-1,0,-1,18.1429,-1,30,10.6667,-1,0,-1,5,-1,24,21.2857,-1,0,-1,4.42857,-1,23,10.75,-1,0,-1,18.7143,-1,8,23.25,-1,0,-1,21.7143,-1,18,8.4,-1,0,-1,17.2857,-1,18,17.3333,-1,0,-1,5.71429,-1,26,14.5714,-1,0,-1,4.42857,-1,18,18.8,-1,0,-1,6.71429,-1,29,8.33333,-1,0,-1,3.42857,-1,18,11.8,-1,0,-1,17.7143,-1,25,8,-1,0,-1,3.85714,-1,16,9.75,-1,0,-1,18.4286,-1,19,14,-1,0,-1,20.2857,-1,12,15.75,-1,0,-1,20.7143,-1,18,14.8333,-1,0,-1,19.4286,-1,18,9.75,-1,0,-1,18.4286,-1,27,12.5714,-1,0,-1,3.85714,-1,17,12.6667,-1,0,-1,32.5714,-1,25,8.75,-1,0,-1,18.1429,-1,21,9.28571,-1,0,-1,3.28571,-1,25,8.8,-1,0,-1,4,-1,16,12.25,-1,0,-1,19.7143,-1,24,16.4,-1,0,-1,18,-1,21,9.2,-1,0,-1,4.42857,-1,24,15,-1,0,-1,4,-1,27,16.7143,-1,0,-1,3.85714,-1,15,19.25,-1,0,-1,21.8571,-1,27,12.4286,-1,0,-1,5.14286,-1,26,11.3333,-1,0,-1,4.57143,-1,14,16.2,-1,0,-1,19.7143,-1,20,11.2,-1,0,-1,18.7143,-1,25,16.2,-1,0,-1,32.4286,-1,19,14.2,-1,0,-1,5,-1,30,12,-1,0,-1,4.14286,-1,12,11,-1,0,-1,31.8571,-1,24,11.6667,-1,0,-1,18.2857,-1,21,9,-1,0,-1,4.28571,-1,24,9.5,-1,0,-1,3.71429,-1,24,13.8,-1,0,-1,6.57143,-1,13,14.5,-1,0,-1,20.1429,-1,22,12.3333,-1,0,-1,4.85714,-1,12,16,-1,0,-1,20.2857,-1,27,15,-1,0,-1,7,-1,27,10.6667,-1,0,-1,4.14286,-1,17,9.5,-1,0,-1,18.5714,-1,18,16.375,-1,0,-1,17.7143,-1,14,11.25,-1,0,-1,19.2857,-1,
19,16,-1,0,-1,18.2857,-1,15,24.25,-1,0,-1,33.7143,-1,18,8,-1,0,-1,17.5714,-1,30,10.6667,-1,0,-1,5,-1,24,21.2857,-1,0,-1,4.42857,-1,23,10.75,-1,0,-1,18.7143,-1,8,23.25,-1,0,-1,21.7143,-1,18,8.4,-1,0,-1,17.2857,-1,19,13.5,-1,0,-1,5.71429,-1,26,14.5714,-1,0,-1,4.42857,-1,19,15,-1,0,-1,6.57143,-1,29,8.33333,-1,0,-1,3.42857,-1,18,11.8,-1,0,-1,17.7143,-1,25,8,-1,0,-1,3.85714,-1,16,9.75,-1,0,-1,18.4286,-1,19,14,-1,0,-1,20.2857,-1,12,15.75,-1,0,-1,20.7143,-1,19,13.6667,-1,0,-1,19.4286,-1,18,9.75,-1,0,-1,18.4286,-1,27,12.5714,-1,0,-1,3.85714,-1,17,12.6667,-1,0,-1,32.5714,-1,25,8.75,-1,0,-1,18.1429,-1,21,9.28571,-1,0,-1,3.28571,-1,25,8.8,-1,0,-1,4,-1,16,12.25,-1,0,-1,19.7143,-1,24,16.4,-1,0,-1,18,-1,21,9.2,-1,0,-1,4.42857,-1,24,15,-1,0,-1,4,-1,27,16.7143,-1,0,-1,3.85714,-1,15,19.25,-1,0,-1,21.8571,-1,27,12.4286,-1,0,-1,5.14286,-1,26,11.3333,-1,0,-1,4.57143,-1,14,16.2,-1,0,-1,19.7143,-1,20,11.2,-1,0,-1,18.7143,-1,26,16.2,-1,0,-1,32.4286,-1,20,14,-1,0,-1,4.85714,-1,30,12,-1,0,-1,4.14286,-1,12,11,-1,0,-1,31.8571,-1,24,11.6667,-1,0,-1,18.2857,-1,21,9,-1,0,-1,4.28571,-1,25,9.33333,-1,0,-1,3.57143,-1,24,13.8,-1,0,-1,6.57143,-1,13,14.5,-1,0,-1,20.1429,-1,22,12.3333,-1,0,-1,4.85714,-1,13,13,-1,0,-1,19.7143,-1,27,15,-1,0,-1,7,-1,28,10.6667,-1,0,-1,4.14286,-1,17,9.5,-1,0,-1,18.5714,-1,19,12.625,-1,0,-1,17.4286,-1,14,11.25,-1,0,-1,19.2857,-1,
